time_ms,relative_alt_m,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
22879,-0.99,1.27,-9.82,1.12,0.06,0.05,-0.00
22930,-0.89,1.19,-9.82,1.11,0.07,0.06,0.02
22975,-0.93,1.25,-9.68,2.02,0.06,0.08,0.01
23020,-0.81,1.42,-9.69,1.76,-0.05,0.04,0.01
23066,-0.90,1.45,-9.68,1.67,-0.06,0.03,0.04
23111,-0.96,1.18,-9.74,1.36,-0.11,0.02,0.06
23157,-1.00,1.11,-9.83,0.98,-0.12,0.01,0.05
23203,-1.06,1.16,-9.83,1.05,-0.05,0.02,0.06
23249,-1.15,1.28,-9.81,1.00,-0.07,0.03,0.05
23297,-1.05,1.07,-9.84,0.83,-0.04,0.03,0.05
23342,-1.08,1.06,-9.83,1.05,0.01,0.05,0.06
23396,-1.05,0.67,-9.77,1.44,0.01,0.06,0.05
23446,-0.90,1.27,-9.72,1.50,-0.01,0.03,0.02
23492,-0.93,1.46,-9.70,1.65,-0.06,0.04,0.07
23537,-0.99,0.83,-9.82,1.28,-0.09,0.03,0.08
23583,-0.91,0.55,-9.86,0.81,-0.06,0.01,0.05
23628,-1.00,0.78,-9.84,0.84,-0.01,0.03,0.01
23674,-0.93,1.12,-9.79,1.14,0.03,0.04,0.00
23720,-0.96,0.93,-9.79,1.22,0.03,0.03,0.01
23765,-0.98,1.25,-9.80,1.37,0.05,0.05,0.03
23811,-0.85,1.06,-9.76,1.47,0.02,0.07,0.04
23859,-0.85,1.28,-9.68,1.77,0.04,0.06,0.02
23912,-0.86,0.91,-9.73,1.66,-0.02,0.01,0.05
23963,-0.80,0.86,-9.74,1.76,-0.04,0.04,0.05
24008,-0.71,0.74,-9.78,0.99,-0.03,0.03,0.00
24054,-0.72,0.56,-9.82,1.28,0.01,0.08,-0.01
24100,-0.74,1.13,-9.60,1.81,0.04,0.12,-0.04
24146,-0.84,1.55,-9.54,2.63,-0.05,0.00,0.03
24191,-0.95,1.23,-9.61,1.93,-0.17,-0.03,0.04
24237,-0.84,0.62,-9.77,1.55,-0.17,-0.03,0.07
24282,-0.76,0.68,-9.76,0.71,-0.12,0.00,-0.01
24328,-0.67,0.28,-9.74,0.30,-0.11,0.04,-0.05
24376,-0.63,1.91,-9.77,1.56,0.04,0.02,0.03
24429,-0.72,1.25,-9.76,1.52,0.02,0.05,0.04
24480,-0.74,0.98,-9.78,1.24,-0.04,-0.00,0.03
24526,-0.71,0.68,-9.90,0.63,0.02,0.08,0.02
24572,-0.81,1.06,-9.76,1.37,0.13,0.10,0.01
24617,-0.76,1.18,-9.67,1.66,0.12,0.10,-0.02
24662,-0.79,2.73,-9.82,7.95,-0.21,0.01,0.10
24708,-0.73,0.68,-9.48,-0.45,-0.51,-0.22,-0.17
24754,-0.68,1.97,-9.66,1.33,1.18,-0.06,0.18
24799,-0.74,0.76,-9.76,1.11,-0.53,-0.16,-0.12
24845,-0.61,1.00,-9.76,1.34,0.21,0.00,0.07
24893,-0.62,1.86,-9.68,0.84,-0.55,-0.24,-0.21
24946,-0.64,1.73,-9.83,1.06,-0.20,0.08,0.05
24998,-0.68,0.21,-9.71,0.73,1.01,0.21,0.47
25043,-0.75,-0.18,-9.73,2.49,0.12,0.14,0.14
25089,-0.79,1.90,-9.74,-1.39,0.12,-0.60,-0.14
25134,-0.77,0.02,-9.60,3.88,1.40,0.07,0.01
25180,-0.71,2.56,-9.53,3.53,0.52,0.38,-0.17
25225,-0.76,-6.44,-8.36,2.01,-1.86,0.39,0.60
25271,-0.81,1.83,-9.53,0.37,-0.09,-0.14,-0.09
25316,-0.93,3.39,-9.80,-2.30,0.60,0.31,0.32
25362,-0.85,1.18,-9.43,3.29,-0.39,0.07,0.06
25407,-0.78,0.40,-9.73,2.78,-0.30,-0.07,-0.07
25462,-0.78,0.86,-9.79,0.73,-0.23,-0.14,-0.14
25514,-0.84,0.63,-9.67,3.38,-0.04,0.11,0.08
25559,-0.81,0.02,-9.59,1.52,-0.09,-0.05,-0.13
25605,-0.76,1.33,-9.58,1.61,-0.73,-0.12,-0.20
25650,-0.71,2.00,-9.65,0.18,0.33,0.05,0.24
25696,-0.71,0.11,-9.62,4.55,-0.51,0.02,-0.29
25741,-0.71,2.66,-9.74,0.77,0.36,0.20,0.29
25787,-0.76,0.23,-9.69,3.59,0.08,-0.09,0.09
25832,-0.87,0.82,-9.86,1.74,-0.58,-0.10,-0.10
25878,-0.79,0.91,-9.79,0.52,-0.01,0.03,0.12
25923,-0.71,0.95,-9.62,0.00,-0.09,0.15,-0.05
25979,-0.75,0.71,-9.53,3.42,0.19,0.27,0.31
26030,-0.88,1.13,-9.68,1.26,-0.11,-0.20,-0.31
26075,-0.85,-0.09,-10.05,2.11,-0.10,-0.26,-0.36
26121,-0.83,1.91,-9.48,3.33,-0.74,-0.16,-0.18
26166,-0.81,1.61,-9.57,0.91,0.57,-0.12,0.20
26212,-1.01,-0.10,-9.74,0.85,-0.14,0.04,-0.16
26257,-1.01,1.29,-9.67,3.43,-0.15,0.00,-0.12
26303,-0.92,2.76,-9.74,1.19,-0.26,-0.07,-0.05
26349,-0.86,1.31,-10.22,1.64,0.49,-0.00,0.10
26394,-0.86,1.08,-9.84,1.53,0.32,0.07,0.10
26440,-1.02,0.67,-9.69,1.60,0.15,0.16,0.16
26496,-0.87,0.73,-9.81,2.72,0.12,0.05,0.15
26546,-0.87,2.27,-9.53,0.85,-0.35,0.05,0.24
26592,-0.86,1.13,-9.82,1.01,0.25,-0.35,0.35
26637,-0.79,-1.12,-9.69,2.60,0.37,0.24,0.22
26683,-0.80,1.11,-9.56,3.52,-0.39,-0.12,-0.06
26728,-0.84,2.04,-9.58,1.50,-0.30,-0.25,-0.04
26774,-0.82,0.30,-9.76,1.94,-0.02,0.10,0.04
26819,-0.77,0.68,-9.74,2.77,-0.52,-0.14,-0.16
26865,-0.74,1.26,-9.72,-0.88,-0.14,-0.13,-0.06
26910,-0.73,-0.05,-9.85,2.30,0.07,0.07,-0.02
26956,-0.73,3.71,-9.96,-2.72,0.59,0.05,0.13
27012,-0.62,0.75,-9.50,2.55,0.27,-0.06,0.25
27062,-0.62,1.74,-9.60,2.12,-0.07,0.05,0.08
27108,-0.74,0.78,-9.60,1.41,0.01,0.07,0.06
27153,-0.75,0.43,-9.65,2.12,-0.13,-0.02,-0.01
27199,-0.78,0.60,-9.65,1.13,0.08,-0.13,0.05
27244,-0.77,0.19,-9.48,3.00,-0.08,-0.07,0.09
27290,-0.72,0.54,-9.69,2.07,0.03,-0.03,0.09
27335,-0.78,0.34,-9.42,3.25,-0.01,-0.00,0.09
27381,-0.77,1.53,-9.69,2.25,-0.47,-0.14,0.05
27427,-0.74,0.14,-9.42,4.36,-0.23,-0.24,0.14
27473,-0.84,1.34,-9.79,0.30,-0.50,-0.51,0.16
27528,-0.85,0.68,-9.75,0.62,0.41,-0.21,0.44
27578,-0.88,-0.51,-9.63,3.01,-0.12,0.22,0.13
27624,-0.87,-0.08,-9.49,2.38,-0.42,0.16,0.30
27670,-0.92,0.81,-9.50,1.52,-0.09,-0.09,-0.15
27715,-0.86,0.75,-9.78,1.14,0.11,0.04,-0.33
27761,-0.84,0.49,-9.71,1.43,0.30,-0.09,-0.10
27806,-0.79,1.02,-9.62,1.99,0.17,0.20,-0.33
27852,-0.81,1.15,-9.67,2.87,-0.34,0.24,-0.11
27898,-0.82,0.78,-9.61,1.06,-0.05,0.26,0.18
27944,-0.87,0.60,-9.66,1.40,-0.05,0.05,0.06
27989,-0.84,0.19,-9.89,0.95,0.09,-0.11,-0.01
28042,-0.92,2.22,-9.70,0.36,0.38,-0.63,0.15
28095,-0.88,-0.70,-9.18,5.26,-0.28,-0.03,-0.15
28140,-0.85,1.60,-9.57,-0.00,-0.50,-0.05,-0.15
28186,-0.85,1.11,-9.79,1.76,0.25,0.29,0.25
28231,-0.85,0.76,-9.71,1.36,-0.04,-0.05,0.01
28277,-0.86,0.78,-9.69,1.86,-0.01,0.04,0.00
28323,-0.81,0.71,-9.61,2.33,-0.09,-0.10,-0.02
28369,-0.72,1.32,-9.76,1.07,0.35,-0.03,-0.05
28414,-0.74,0.50,-9.72,3.00,0.17,0.06,0.01
28460,-0.74,0.87,-9.42,2.72,-0.47,0.04,-0.03
28505,-0.65,1.04,-9.76,1.30,-0.07,-0.00,0.06
28559,-0.68,0.70,-9.83,1.89,-0.32,0.20,0.00
28612,-0.78,0.73,-9.57,1.76,0.02,0.08,0.04
28657,-0.85,1.04,-9.60,3.04,-0.14,-0.03,-0.06
28703,-0.88,1.83,-9.65,0.89,-0.21,-0.04,-0.06
28748,-0.92,0.22,-9.96,2.49,0.20,0.12,-0.02
28795,-0.91,0.45,-9.48,3.27,-0.08,-0.00,-0.04
28840,-0.92,3.94,-9.13,3.42,-0.06,-0.02,0.21
28886,-0.87,0.95,-9.73,2.31,0.34,-0.03,0.01
28931,-0.80,0.86,-9.62,2.41,-0.07,0.01,0.11
28977,-0.78,0.73,-9.66,1.82,-0.25,-0.22,0.06
29022,-0.79,1.23,-9.77,1.68,-0.04,-0.23,0.07
29077,-0.71,0.89,-9.70,1.74,0.04,0.03,0.07
29130,-0.74,0.50,-9.65,2.27,-0.04,-0.07,0.03
29175,-0.70,0.83,-9.59,1.78,0.00,0.08,-0.03
29222,-0.78,1.20,-9.71,2.09,0.03,0.03,-0.06
29267,-0.77,1.45,-9.63,1.89,-0.17,0.05,0.05
29313,-0.81,-0.04,-10.28,1.98,-0.57,0.28,-0.00
29358,-0.83,0.80,-10.14,0.73,-0.97,0.49,-0.05
29404,-0.78,1.81,-9.52,0.76,-0.43,0.52,0.30
29449,-0.73,2.41,-9.26,1.93,0.54,0.15,-0.27
29495,-0.69,0.33,-9.91,1.73,0.69,-0.77,-0.79
29540,-0.77,1.69,-10.18,1.60,0.02,-0.01,-0.51
29594,-0.78,2.52,-9.59,0.58,-0.31,-0.05,0.15
29648,-0.76,3.82,-8.98,7.17,1.16,0.46,0.38
29693,-0.67,1.19,-9.58,3.35,0.19,0.12,0.12
29739,-0.59,1.42,-9.35,2.60,0.18,0.19,0.20
29784,-0.62,1.85,-9.39,1.55,-0.24,-0.07,0.22
29830,-0.65,1.25,-9.91,0.87,0.14,0.15,0.01
29875,-0.74,0.67,-8.63,4.13,0.66,0.05,-0.19
29921,-0.64,0.40,-9.46,4.26,0.57,-1.34,-0.02
29966,-0.61,1.97,-10.50,0.48,-0.45,-0.50,0.17
30012,-0.70,1.70,-9.90,1.50,-0.29,-0.95,0.80
30057,-0.78,1.26,-9.47,2.26,-0.21,-0.45,0.58
30111,-0.79,0.39,-9.44,2.38,-0.08,-0.09,-0.01
30165,-0.71,1.32,-9.48,2.28,-0.35,-0.18,0.53
30210,-0.73,1.34,-9.57,0.92,0.07,-0.23,0.25
30256,-0.69,0.40,-9.38,2.95,0.03,-0.13,-0.03
30301,-0.73,1.10,-9.36,2.05,0.01,-0.17,-0.23
30347,-0.73,0.37,-9.70,2.61,0.10,-0.18,-0.25
30392,-0.63,0.59,-9.47,3.44,-0.24,-0.36,0.47
30438,-0.58,0.71,-9.25,2.63,-0.20,-1.38,0.46
30483,-0.56,1.17,-10.00,1.38,-0.28,-0.11,0.25
30529,-0.62,1.47,-9.57,0.61,-0.18,-0.43,0.02
30574,-0.67,1.15,-9.73,1.40,0.03,-0.09,-0.18
30629,-0.63,0.50,-9.88,2.90,-0.16,-0.05,0.05
30682,-0.69,1.38,-9.59,1.04,-0.42,-0.09,0.55
30728,-0.67,0.55,-9.53,1.94,0.13,0.17,0.26
30773,-0.73,0.82,-9.63,1.02,0.36,0.16,0.02
30819,-0.82,0.50,-9.67,2.25,0.39,-0.01,-0.13
30864,-0.80,0.45,-9.36,3.50,0.25,-0.16,-0.05
30910,-0.83,0.91,-9.56,2.21,0.03,0.08,-0.04
30955,-0.86,0.51,-9.89,2.36,-0.15,0.01,-0.05
31001,-0.85,0.62,-9.31,2.39,-0.05,0.03,0.41
31046,-0.79,1.26,-9.56,1.50,-0.41,-0.36,-0.19
31092,-0.83,0.58,-9.63,2.97,-0.24,0.06,-0.12
31146,-0.81,0.87,-9.61,2.10,-0.49,0.03,0.14
31197,-0.81,1.02,-9.73,1.24,-0.11,0.35,0.10
31245,-0.81,0.40,-9.47,2.45,-0.63,0.25,0.05
31290,-0.67,1.16,-10.33,-0.25,-0.60,0.40,-0.16
31336,-0.71,0.33,-9.79,1.04,0.32,0.22,0.05
31381,-0.79,0.84,-9.65,1.83,0.05,-0.10,-0.08
31427,-0.73,0.43,-9.76,2.25,0.16,0.15,-0.02
31472,-0.83,0.62,-9.41,2.08,0.23,0.09,-0.04
31518,-0.82,0.75,-9.62,2.02,0.25,-0.20,-0.26
31563,-0.86,0.96,-9.72,2.14,-0.10,-0.13,-0.23
31610,-0.80,1.31,-9.90,0.79,-0.20,0.03,-0.05
31664,-0.81,0.82,-9.91,1.01,0.21,0.02,-0.01
31714,-0.84,1.57,-9.24,2.11,0.58,-0.31,-0.01
31762,-0.88,1.50,-9.43,2.49,0.46,-0.40,-0.53
31808,-0.78,1.40,-9.74,2.77,0.13,-0.23,-0.31
31853,-0.80,1.87,-9.88,2.02,-0.12,-0.12,-0.01
31899,-0.83,0.86,-9.98,2.71,-0.31,-0.20,0.98
31944,-0.80,-1.23,-6.73,5.66,0.17,-2.92,0.86
31990,-0.76,0.91,-9.46,0.99,-0.85,-1.91,1.03
32036,-0.82,1.19,-10.06,-1.50,-0.35,0.22,0.44
32082,-0.79,1.17,-9.17,2.73,-0.94,-0.20,-0.43
32128,-0.83,1.10,-9.80,0.37,-0.29,-0.71,-0.13
32181,-0.84,1.47,-9.78,0.02,0.27,0.23,-0.94
32232,-0.81,1.51,-9.80,2.12,0.62,0.64,-0.10
32280,-0.81,1.60,-9.76,1.98,0.60,-0.30,0.19
32325,-0.86,0.97,-10.63,1.53,0.77,-0.02,1.20
32371,-0.84,1.51,-9.41,1.71,-0.55,0.74,0.86
32416,-0.76,1.20,-9.46,0.79,-0.35,0.50,-0.08
32463,-0.81,0.96,-9.35,2.52,-0.31,0.56,-0.53
32508,-0.88,0.85,-9.61,1.90,0.23,0.62,-0.50
32554,-0.86,0.83,-9.37,3.55,0.04,0.28,0.00
32599,-0.80,0.90,-9.50,2.38,0.30,0.13,0.03
32645,-0.79,1.39,-9.71,1.31,-1.19,1.16,-0.45
32698,-0.90,1.05,-9.66,1.16,-0.75,1.54,-0.85
32749,-0.81,1.83,-9.45,0.46,0.09,1.10,-0.73
32797,-0.77,-0.90,-9.51,2.39,0.24,0.20,-0.57
32842,-0.75,1.10,-9.82,2.55,-0.55,-0.62,0.17
32889,-0.74,2.09,-9.70,1.30,-0.50,0.21,0.26
32934,-0.74,2.36,-9.25,1.60,0.08,-0.23,0.08
32980,-0.74,1.83,-9.86,1.13,-0.34,-0.48,-0.04
33025,-0.74,1.92,-9.79,0.73,-0.38,-0.38,-0.08
33071,-0.81,2.11,-9.79,1.13,-0.21,0.10,0.24
33116,-0.86,1.81,-9.84,0.31,-0.17,-0.01,0.16
33162,-0.89,1.74,-9.73,0.57,-0.02,0.20,0.08
33216,-0.87,2.06,-9.82,-0.44,0.31,0.27,0.21
33266,-0.86,1.66,-10.32,1.41,-0.07,0.24,0.68
33312,-0.80,0.82,-9.82,2.51,-0.24,-0.63,-0.01
33361,-0.69,1.40,-9.50,1.63,-0.06,0.14,0.28
33406,-0.72,1.20,-8.96,2.89,0.79,-0.00,-0.30
33452,-0.74,1.02,-10.33,1.23,0.32,-0.15,0.06
33497,-0.74,1.56,-10.08,0.88,-0.24,-0.04,-0.04
33543,-0.77,3.29,-9.56,1.51,-0.51,-0.15,-0.53
33588,-0.78,0.96,-9.79,0.66,0.25,-0.25,-0.27
33634,-0.76,1.98,-9.55,1.20,0.22,-0.34,-0.25
33679,-0.72,1.70,-10.58,0.66,0.60,-0.50,0.00
33733,-0.64,1.85,-9.84,1.88,-0.56,0.19,0.57
33783,-0.60,3.49,-9.68,2.57,-1.08,0.12,0.68
33830,-0.70,1.66,-9.45,-0.17,-0.61,-0.00,0.52
33878,-0.65,1.91,-9.09,1.04,0.67,-0.14,-0.19
33923,-0.70,2.41,-9.48,-0.54,1.00,-0.18,-1.15
33969,-0.67,1.03,-10.46,5.27,0.54,0.33,-0.91
34015,-0.67,2.17,-10.03,0.70,-0.16,0.35,0.30
34060,-0.66,1.70,-9.82,0.84,-0.50,-0.08,1.07
34106,-0.69,1.26,-9.50,2.19,-0.19,0.09,0.37
34151,-0.76,1.73,-9.63,1.85,-0.10,0.05,0.22
34197,-0.81,1.91,-9.28,1.56,-0.00,-0.20,0.08
34250,-0.77,1.48,-9.71,0.53,0.12,-0.24,-0.24
34302,-0.73,1.41,-10.13,2.51,-0.21,-0.02,-0.04
34347,-0.73,1.33,-9.88,1.24,-0.40,0.18,0.59
34395,-0.80,1.24,-9.98,1.09,-0.53,-0.15,0.67
34441,-0.77,0.77,-9.64,1.41,-0.37,-0.26,0.29
34486,-0.71,1.76,-9.48,2.38,-0.01,0.38,0.01
34532,-0.83,1.44,-9.59,1.24,0.26,-0.05,-0.13
34577,-0.79,-0.69,-9.76,0.14,0.35,0.03,-0.61
34623,-0.79,1.39,-10.14,1.69,-0.17,0.31,0.05
34668,-0.86,1.66,-9.32,1.79,0.06,0.02,0.04
34714,-0.85,-0.50,-9.30,3.81,-0.13,-0.22,-0.34
34769,-0.72,2.35,-9.69,1.12,-0.03,-0.05,-0.12
34819,-0.76,1.03,-9.31,1.13,0.54,0.16,-0.41
34864,-0.77,2.08,-9.37,1.07,0.80,0.17,-0.91
34913,-0.79,1.95,-10.02,3.76,0.18,-0.09,-0.49
34958,-0.77,2.72,-10.51,1.32,0.05,0.26,0.40
35004,-0.72,2.13,-9.78,1.97,-0.86,-0.05,0.83
35049,-0.77,1.62,-9.00,1.58,-1.03,-0.26,0.53
35095,-0.77,2.51,-9.21,0.68,-0.21,-0.14,-0.08
35140,-0.72,2.40,-10.15,-0.09,0.65,-0.01,-0.10
35186,-0.63,1.03,-9.90,3.08,-0.27,0.07,0.18
35231,-0.60,0.57,-10.13,2.45,-0.61,-0.01,0.38
35286,-0.74,3.25,-6.05,-2.26,-1.56,1.06,2.01
35336,-0.83,-2.20,-9.04,5.55,1.24,0.55,-0.09
35382,-0.86,3.05,-9.12,2.33,-0.39,-0.99,-1.93
35430,-0.88,2.04,-10.25,0.68,-0.02,-0.38,-0.55
35476,-0.94,1.69,-10.14,1.82,-0.96,0.20,0.74
35521,-1.06,0.43,-9.72,1.56,-0.71,0.71,1.27
35567,-1.11,-0.28,-9.63,-1.13,-0.50,0.67,1.25
35612,-1.14,-1.06,-9.62,0.41,0.87,0.28,0.71
35658,-1.14,-1.23,-9.68,0.08,0.59,-0.24,-1.05
35703,-1.12,0.53,-9.43,3.12,0.94,-0.26,-0.95
35750,-1.06,1.36,-9.28,3.33,-0.36,-0.59,-1.24
35804,-1.12,0.41,-8.91,-1.33,-1.19,-0.54,-0.98
35854,-1.02,2.01,-9.81,-0.41,0.06,0.55,0.09
35900,-1.01,2.79,-9.72,1.74,0.21,0.11,0.08
35948,-0.99,0.06,-9.47,1.58,0.33,0.45,-0.40
35993,-1.00,1.94,-9.75,1.75,0.36,-0.30,-0.36
36039,-1.07,2.96,-10.44,-0.46,0.15,0.03,-0.83
36084,-1.15,3.02,-9.65,1.55,-0.23,0.54,0.58
36131,-1.17,0.83,-9.99,1.50,-0.35,0.71,0.71
36176,-1.08,0.89,-9.62,-0.36,-0.37,0.50,0.18
36222,-1.06,2.53,-9.88,-0.45,0.37,0.41,-0.14
36267,-1.05,1.47,-9.46,1.02,0.24,0.02,0.06
36321,-1.06,2.42,-9.91,2.88,0.55,-0.13,0.17
36371,-1.10,2.91,-10.17,1.25,0.24,-0.65,-0.10
36417,-1.08,2.21,-9.28,0.46,0.82,0.19,1.36
36465,-1.02,1.61,-9.32,3.42,0.54,-0.24,0.40
36510,-1.10,2.28,-9.95,2.60,-0.07,-0.08,1.19
36556,-1.05,-1.20,-8.99,2.02,-0.05,-0.10,1.06
36603,-1.00,0.18,-9.67,3.00,-0.13,-0.81,-0.25
36648,-1.04,0.24,-9.27,2.23,-0.36,-0.29,0.27
36694,-1.10,-0.24,-9.57,1.20,0.15,-1.07,-0.65
36739,-1.12,1.06,-9.48,3.68,0.46,-0.09,0.24
36785,-1.04,1.12,-9.65,1.24,-0.06,-0.27,-0.31
36839,-1.12,0.48,-9.30,3.38,-0.11,-0.42,-0.35
36889,-1.01,1.23,-9.67,2.49,0.12,-0.30,0.20
36934,-0.96,0.45,-9.30,2.62,0.07,-0.47,0.04
36983,-0.97,2.31,-9.86,1.13,0.27,-0.60,-0.10
37029,-1.05,1.10,-9.18,2.98,1.16,0.25,0.63
37075,-1.07,0.68,-9.23,3.88,0.10,-0.23,-0.12
37120,-1.15,1.22,-9.26,2.69,0.21,-0.13,0.09
37166,-1.16,0.94,-9.32,2.27,0.59,0.18,0.03
37211,-1.11,0.96,-8.83,5.77,0.19,-0.12,0.16
37257,-1.20,1.24,-8.95,3.23,0.08,-0.28,0.15
37302,-1.12,-0.31,-9.00,5.38,-0.16,-0.52,0.25
37356,-1.08,1.65,-9.32,1.60,-0.18,-0.05,0.18
37406,-1.06,-0.27,-9.22,4.04,0.45,-0.13,0.01
37452,-1.08,0.85,-8.86,3.87,0.04,-0.01,0.03
37498,-1.20,1.47,-9.10,2.71,0.28,0.04,-0.04
37546,-1.06,0.44,-8.61,6.47,-0.16,0.03,0.00
37592,-1.08,1.69,-9.42,1.99,0.53,0.09,0.21
37637,-0.96,1.60,-8.58,4.58,0.74,0.07,0.39
37683,-0.97,0.66,-8.58,4.80,-0.10,-0.03,0.12
37728,-1.05,1.59,-8.82,3.81,0.21,0.02,0.17
37774,-1.15,-0.02,-8.29,3.21,1.50,0.34,0.51
37819,-1.06,1.41,-8.09,8.58,-0.26,0.00,-0.02
37873,-1.06,0.06,-8.51,3.65,0.17,0.06,0.05
37924,-1.04,-0.24,-8.24,4.51,0.44,0.03,-0.16
37970,-1.07,0.77,-8.07,7.35,-0.50,-0.09,0.03
38015,-1.11,1.72,-8.71,3.44,-0.52,0.16,0.48
38071,-1.20,0.46,-8.31,4.86,-0.06,-0.02,0.28
38116,-1.22,-0.04,-8.26,3.57,0.41,0.02,0.42
38162,-1.11,-0.02,-8.19,7.23,-0.08,0.04,0.02
38207,-1.07,-0.07,-8.33,5.03,-0.07,0.03,-0.01
38253,-1.09,-0.41,-8.29,4.69,-0.16,-0.07,-0.05
38298,-1.14,0.63,-8.37,5.27,0.01,-0.01,-0.12
38344,-1.10,0.55,-7.95,5.72,-0.56,0.07,-0.18
38399,-1.06,1.67,-9.05,3.31,-0.22,-0.02,-0.82
38449,-1.07,0.84,-8.67,5.26,-0.33,0.04,-0.29
38495,-1.04,2.21,-8.40,4.80,-0.34,-0.11,-0.03
38540,-1.02,1.24,-8.71,5.11,-1.05,-0.31,0.02
38588,-1.06,1.78,-8.66,2.98,-1.97,-0.62,-0.96
38634,-1.10,3.14,-9.61,1.34,-1.00,-1.04,-0.03
38679,-1.14,-1.52,-9.65,0.76,0.32,-1.86,0.58
38725,-1.15,1.07,-9.09,3.62,0.06,-2.08,0.53
38770,-1.10,4.33,-9.40,0.65,-0.06,-0.70,0.45
38816,-1.11,1.38,-9.29,3.85,0.26,-0.10,0.05
38862,-1.10,1.54,-9.33,2.57,-0.29,-0.19,-0.10
38916,-1.10,1.70,-9.37,2.98,-0.43,-0.29,0.09
38967,-1.06,2.45,-9.75,-0.45,0.97,0.47,0.32
39012,-1.13,2.01,-8.39,4.79,0.23,0.33,-1.43
39058,-1.10,2.71,-9.72,5.65,-0.28,-0.01,0.04
39106,-1.08,1.89,-8.69,1.86,-0.49,-0.25,0.55
39151,-1.08,1.47,-9.40,0.64,-1.52,1.09,0.06
39197,-1.11,2.60,-9.88,1.78,-0.43,0.71,-0.88
39242,-1.08,2.03,-9.51,4.45,-0.67,1.66,-1.02
39289,-1.14,5.58,-10.09,-1.49,-0.75,1.05,-0.50
39334,-1.20,2.82,-9.53,2.19,0.15,0.72,0.28
39380,-1.22,3.14,-9.37,2.61,-0.48,0.88,0.05
39434,-1.27,2.55,-9.51,1.99,-0.25,0.38,-0.01
39484,-1.20,2.30,-9.24,1.46,-0.03,0.55,0.14
39529,-1.10,2.43,-9.68,3.06,-0.34,0.45,0.03
39575,-1.13,1.23,-9.25,0.89,-0.13,0.44,0.24
39620,-1.12,1.24,-9.38,1.12,0.23,0.37,0.07
39669,-1.14,1.72,-9.69,1.00,0.49,0.16,0.19
39715,-1.09,1.24,-9.30,3.36,0.23,0.24,-0.29
39761,-1.10,2.81,-8.78,-1.17,1.14,0.15,-0.43
39806,-1.16,2.36,-9.26,4.17,0.60,0.43,-0.46
39852,-1.21,2.52,-8.79,3.87,0.04,0.28,-0.07
39897,-1.22,3.27,-8.79,3.03,-0.26,-0.02,-0.05
39952,-1.15,0.26,-8.68,5.32,0.65,0.75,0.28
40002,-1.20,2.37,-8.68,4.10,-0.28,0.11,-0.18
40047,-1.19,1.77,-11.54,2.04,0.11,0.33,-0.22
40093,-1.10,0.02,-10.55,5.18,-0.00,-0.39,0.09
40139,-1.08,2.58,-9.50,2.00,0.15,0.37,0.08
40188,-1.05,2.03,-8.67,6.79,-1.00,-0.34,-0.36
40233,-1.01,2.72,-8.83,1.81,-1.80,-0.88,0.68
40279,-1.01,1.00,-9.56,-2.51,0.28,-1.00,0.71
40324,-0.96,0.25,-8.58,6.59,0.99,0.27,0.38
40370,-0.98,-0.17,-8.68,7.38,-0.54,1.68,-0.60
40415,-1.02,1.44,-9.57,4.34,-2.75,-1.07,-0.89
40469,-1.05,3.06,-9.50,-1.50,-0.56,-0.09,0.02
40519,-1.02,2.81,-9.42,-0.80,0.37,0.61,0.29
40565,-0.94,0.79,-9.32,4.47,0.99,0.81,0.14
40611,-0.88,0.53,-9.15,0.90,0.40,0.15,-0.47
40657,-0.89,3.13,-9.84,3.51,0.39,-0.04,-0.67
40705,-0.94,0.63,-9.38,-0.18,0.84,0.41,0.07
40750,-0.85,1.35,-9.32,4.31,0.20,-0.09,0.35
40796,-0.87,1.80,-9.06,3.85,-0.85,-0.39,0.22
40841,-0.90,3.46,-9.59,1.75,0.41,-0.01,0.02
40887,-0.88,2.23,-8.93,3.12,0.31,-0.08,0.31
40932,-0.87,2.89,-8.93,3.47,0.24,-0.03,0.18
40986,-0.91,2.10,-9.59,3.82,-0.34,0.17,0.10
41038,-0.88,0.24,-9.62,3.78,-0.82,0.16,0.34
41083,-0.88,2.39,-8.91,1.36,-1.11,0.38,0.66
41129,-0.82,3.97,-9.71,1.65,-0.53,-0.42,-0.51
41174,-0.88,-0.13,-8.94,6.40,-0.80,-0.89,-0.40
41222,-0.85,4.73,-10.05,-1.69,-1.50,-0.86,-0.06
41268,-0.90,2.91,-10.09,-2.54,-0.05,0.71,0.65
41314,-0.99,1.68,-9.77,1.74,0.08,0.84,0.56
41359,-1.06,0.36,-9.59,2.20,-0.40,-0.11,0.28
41405,-1.04,4.42,-9.83,-0.23,-0.73,-0.13,-0.25
41450,-0.99,1.15,-9.75,-2.04,0.16,-0.20,0.30
41504,-1.01,1.43,-9.86,-0.40,0.10,0.10,0.37
41555,-1.07,0.06,-8.72,2.43,1.21,0.22,-0.67
41601,-1.04,1.39,-9.65,1.40,-0.21,0.09,0.05
41646,-1.06,1.75,-9.64,-1.10,0.47,-0.35,-0.28
41692,-1.01,1.36,-9.82,1.64,-0.17,-0.03,-0.01
41740,-1.13,3.35,-9.76,0.79,0.18,0.33,-0.04
41785,-0.94,1.81,-9.92,0.37,-0.32,0.32,0.11
